GEOID,cbsa_code,cbsa_title,county_fips,NAME,total_commuters,Car_count,Transit_count,NonTransit_count,ExcludedWFH_count,class3_denominator,tripmode_denominator,share_sum,Car_share,Transit_share,NonTransit_share,label_schema,label_version,wfh_policy
24033807000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",24033,Census Tract 8070; Prince George's County; Maryland,4597.0,2726.0,298.0,948.0,625.0,3972.0,3972.0,1.0,0.6863041289023162,0.07502517623363544,0.23867069486404835,commute_tripmode3_contract,v2.0,excluded
24033807102,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",24033,Census Tract 8071.02; Prince George's County; Maryland,1600.0,787.0,183.0,176.0,454.0,1146.0,1146.0,1.0,0.6867364746945899,0.15968586387434555,0.15357766143106458,commute_tripmode3_contract,v2.0,excluded
24033807301,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",24033,Census Tract 8073.01; Prince George's County; Maryland,2120.0,1605.0,219.0,60.0,236.0,1884.0,1884.0,1.0,0.8519108280254777,0.11624203821656051,0.03184713375796178,commute_tripmode3_contract,v2.0,excluded
24033807304,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",24033,Census Tract 8073.04; Prince George's County; Maryland,930.0,777.0,117.0,31.0,5.0,925.0,925.0,1.0,0.84,0.1264864864864865,0.03351351351351351,commute_tripmode3_contract,v2.0,excluded
24033807305,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",24033,Census Tract 8073.05; Prince George's County; Maryland,2077.0,1680.0,208.0,87.0,102.0,1975.0,1975.0,1.0,0.850632911392405,0.10531645569620253,0.044050632911392405,commute_tripmode3_contract,v2.0,excluded
24033807404,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",24033,Census Tract 8074.04; Prince George's County; Maryland,2749.0,2092.0,199.0,135.0,323.0,2426.0,2426.0,1.0,0.8623248145094806,0.0820280296784831,0.055647155812036275,commute_tripmode3_contract,v2.0,excluded
24033807405,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",24033,Census Tract 8074.05; Prince George's County; Maryland,3897.0,3117.0,71.0,239.0,470.0,3427.0,3427.0,0.9999999999999999,0.9095418733586227,0.02071782900496061,0.06974029763641669,commute_tripmode3_contract,v2.0,excluded
24033807407,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",24033,Census Tract 8074.07; Prince George's County; Maryland,3106.0,2827.0,107.0,14.0,158.0,2948.0,2948.0,1.0,0.9589552238805971,0.03629579375848033,0.0047489823609226595,commute_tripmode3_contract,v2.0,excluded
24033807408,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",24033,Census Tract 8074.08; Prince George's County; Maryland,2984.0,1941.0,178.0,30.0,835.0,2149.0,2149.0,1.0,0.903210795718939,0.08282922289436948,0.013959981386691484,commute_tripmode3_contract,v2.0,excluded
24033807409,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",24033,Census Tract 8074.09; Prince George's County; Maryland,1714.0,1503.0,71.0,56.0,84.0,1630.0,1630.0,1.0,0.9220858895705522,0.043558282208588955,0.0343558282208589,commute_tripmode3_contract,v2.0,excluded
24033807410,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",24033,Census Tract 8074.10; Prince George's County; Maryland,1793.0,1235.0,203.0,63.0,292.0,1501.0,1501.0,1.0,0.8227848101265823,0.13524317121918722,0.04197201865423051,commute_tripmode3_contract,v2.0,excluded
24033807500,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",24033,Census Tract 8075; Prince George's County; Maryland,3730.0,2141.0,398.0,291.0,900.0,2830.0,2830.0,1.0,0.7565371024734983,0.14063604240282684,0.10282685512367491,commute_tripmode3_contract,v2.0,excluded
24033980000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",24033,Census Tract 9800; Prince George's County; Maryland,4308.0,1760.0,241.0,1850.0,457.0,3851.0,3851.0,1.0,0.45702414957153986,0.06258114775383017,0.48039470267462997,commute_tripmode3_contract,v2.0,excluded
51013100100,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1001; Arlington County; Virginia,2750.0,1589.0,255.0,81.0,825.0,1925.0,1925.0,0.9999999999999999,0.8254545454545454,0.13246753246753246,0.042077922077922075,commute_tripmode3_contract,v2.0,excluded
51013100200,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1002; Arlington County; Virginia,3067.0,1575.0,173.0,90.0,1229.0,1838.0,1838.0,1.0,0.8569096844396082,0.0941240478781284,0.04896626768226333,commute_tripmode3_contract,v2.0,excluded
51013100300,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1003; Arlington County; Virginia,3002.0,1752.0,71.0,198.0,981.0,2021.0,2021.0,1.0,0.8668975754576942,0.0351311232063335,0.09797130133597229,commute_tripmode3_contract,v2.0,excluded
51013100400,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1004; Arlington County; Virginia,1843.0,923.0,64.0,125.0,731.0,1112.0,1112.0,0.9999999999999999,0.8300359712230215,0.05755395683453238,0.11241007194244604,commute_tripmode3_contract,v2.0,excluded
51013100500,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1005; Arlington County; Virginia,2407.0,1229.0,138.0,152.0,888.0,1519.0,1519.0,1.0,0.8090849242922976,0.09084924292297564,0.10006583278472679,commute_tripmode3_contract,v2.0,excluded
51013100600,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1006; Arlington County; Virginia,1705.0,877.0,167.0,133.0,528.0,1177.0,1177.0,1.0,0.7451146983857264,0.14188615123194562,0.11299915038232795,commute_tripmode3_contract,v2.0,excluded
51013100700,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1007; Arlington County; Virginia,3555.0,1813.0,251.0,348.0,1143.0,2412.0,2412.0,1.0,0.7516583747927031,0.10406301824212272,0.14427860696517414,commute_tripmode3_contract,v2.0,excluded
51013100800,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1008; Arlington County; Virginia,783.0,514.0,18.0,10.0,241.0,542.0,542.0,1.0,0.948339483394834,0.033210332103321034,0.01845018450184502,commute_tripmode3_contract,v2.0,excluded
51013100900,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1009; Arlington County; Virginia,2179.0,1073.0,113.0,137.0,856.0,1323.0,1323.0,0.9999999999999999,0.8110355253212396,0.0854119425547997,0.10355253212396069,commute_tripmode3_contract,v2.0,excluded
51013101000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1010; Arlington County; Virginia,1699.0,951.0,101.0,80.0,567.0,1132.0,1132.0,1.0,0.8401060070671378,0.0892226148409894,0.0706713780918728,commute_tripmode3_contract,v2.0,excluded
51013101100,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1011; Arlington County; Virginia,3460.0,1586.0,506.0,100.0,1268.0,2192.0,2192.0,1.0,0.7235401459854015,0.23083941605839417,0.04562043795620438,commute_tripmode3_contract,v2.0,excluded
51013101200,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1012; Arlington County; Virginia,2023.0,955.0,192.0,139.0,737.0,1286.0,1286.0,1.0,0.7426127527216174,0.14930015552099535,0.10808709175738725,commute_tripmode3_contract,v2.0,excluded
51013101300,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1013; Arlington County; Virginia,4297.0,2102.0,383.0,152.0,1660.0,2637.0,2637.0,1.0,0.7971179370496777,0.14524080394387562,0.05764125900644672,commute_tripmode3_contract,v2.0,excluded
51013101401,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1014.01; Arlington County; Virginia,1387.0,496.0,164.0,168.0,559.0,828.0,828.0,1.0,0.5990338164251208,0.19806763285024154,0.2028985507246377,commute_tripmode3_contract,v2.0,excluded
51013101402,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1014.02; Arlington County; Virginia,1801.0,480.0,351.0,236.0,734.0,1067.0,1067.0,1.0,0.4498594189315839,0.3289597000937207,0.2211808809746954,commute_tripmode3_contract,v2.0,excluded
51013101405,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1014.05; Arlington County; Virginia,1379.0,477.0,200.0,192.0,510.0,869.0,869.0,1.0,0.5489067894131185,0.23014959723820483,0.22094361334867663,commute_tripmode3_contract,v2.0,excluded
51013101406,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1014.06; Arlington County; Virginia,2492.0,614.0,730.0,140.0,1008.0,1484.0,1484.0,1.0,0.4137466307277628,0.4919137466307278,0.09433962264150944,commute_tripmode3_contract,v2.0,excluded
51013101407,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1014.07; Arlington County; Virginia,3164.0,1162.0,619.0,178.0,1205.0,1959.0,1959.0,1.0,0.59315977539561,0.3159775395610005,0.09086268504338949,commute_tripmode3_contract,v2.0,excluded
51013101408,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1014.08; Arlington County; Virginia,684.0,303.0,88.0,36.0,257.0,427.0,427.0,1.0,0.7096018735362998,0.20608899297423888,0.08430913348946135,commute_tripmode3_contract,v2.0,excluded
51013101409,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1014.09; Arlington County; Virginia,1346.0,399.0,320.0,54.0,573.0,773.0,773.0,1.0,0.5161707632600259,0.4139715394566624,0.06985769728331177,commute_tripmode3_contract,v2.0,excluded
51013101501,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1015.01; Arlington County; Virginia,2219.0,920.0,516.0,164.0,619.0,1600.0,1600.0,1.0,0.575,0.3225,0.1025,commute_tripmode3_contract,v2.0,excluded
51013101502,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1015.02; Arlington County; Virginia,2119.0,563.0,459.0,167.0,930.0,1189.0,1189.0,1.0,0.4735071488645921,0.3860386879730866,0.1404541631623213,commute_tripmode3_contract,v2.0,excluded
51013101503,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1015.03; Arlington County; Virginia,1214.0,481.0,237.0,60.0,436.0,778.0,778.0,0.9999999999999999,0.6182519280205655,0.3046272493573265,0.07712082262210797,commute_tripmode3_contract,v2.0,excluded
51013101601,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1016.01; Arlington County; Virginia,1037.0,432.0,182.0,103.0,320.0,717.0,717.0,1.0,0.602510460251046,0.25383542538354253,0.14365411436541142,commute_tripmode3_contract,v2.0,excluded
51013101602,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1016.02; Arlington County; Virginia,1185.0,471.0,293.0,112.0,309.0,876.0,876.0,1.0,0.5376712328767124,0.3344748858447489,0.1278538812785388,commute_tripmode3_contract,v2.0,excluded
51013101603,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1016.03; Arlington County; Virginia,3025.0,734.0,800.0,517.0,974.0,2051.0,2051.0,1.0,0.35787420770355927,0.3900536323744515,0.2520721599219893,commute_tripmode3_contract,v2.0,excluded
51013101701,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1017.01; Arlington County; Virginia,3844.0,1097.0,1135.0,373.0,1239.0,2605.0,2605.0,1.0,0.42111324376199616,0.43570057581573896,0.14318618042226489,commute_tripmode3_contract,v2.0,excluded
51013101703,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1017.03; Arlington County; Virginia,1556.0,649.0,315.0,237.0,355.0,1201.0,1201.0,1.0,0.5403830141548709,0.2622814321398834,0.19733555370524564,commute_tripmode3_contract,v2.0,excluded
51013101704,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1017.04; Arlington County; Virginia,1166.0,267.0,414.0,200.0,285.0,881.0,881.0,1.0,0.3030646992054484,0.4699205448354143,0.22701475595913734,commute_tripmode3_contract,v2.0,excluded
51013101705,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1017.05; Arlington County; Virginia,2299.0,552.0,707.0,307.0,733.0,1566.0,1566.0,1.0,0.3524904214559387,0.45146871008939976,0.19604086845466157,commute_tripmode3_contract,v2.0,excluded
51013101801,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1018.01; Arlington County; Virginia,2343.0,844.0,571.0,131.0,797.0,1546.0,1546.0,1.0,0.5459249676584734,0.3693402328589909,0.08473479948253558,commute_tripmode3_contract,v2.0,excluded
51013101803,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1018.03; Arlington County; Virginia,2617.0,1352.0,250.0,44.0,971.0,1646.0,1646.0,1.0,0.8213851761846902,0.15188335358444716,0.026731470230862697,commute_tripmode3_contract,v2.0,excluded
51013101804,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1018.04; Arlington County; Virginia,1826.0,578.0,403.0,177.0,668.0,1158.0,1158.0,1.0,0.4991364421416235,0.348013816925734,0.15284974093264247,commute_tripmode3_contract,v2.0,excluded
51013101805,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1018.05; Arlington County; Virginia,3293.0,819.0,1082.0,175.0,1217.0,2076.0,2076.0,1.0,0.3945086705202312,0.5211946050096339,0.08429672447013488,commute_tripmode3_contract,v2.0,excluded
51013101900,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1019; Arlington County; Virginia,1679.0,537.0,352.0,67.0,723.0,956.0,956.0,1.0,0.5617154811715481,0.3682008368200837,0.0700836820083682,commute_tripmode3_contract,v2.0,excluded
51013102001,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1020.01; Arlington County; Virginia,2208.0,786.0,469.0,192.0,761.0,1447.0,1447.0,1.0,0.5431928127159641,0.32411886662059436,0.1326883206634416,commute_tripmode3_contract,v2.0,excluded
51013102002,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1020.02; Arlington County; Virginia,875.0,325.0,151.0,166.0,233.0,642.0,642.0,1.0,0.5062305295950156,0.235202492211838,0.2585669781931464,commute_tripmode3_contract,v2.0,excluded
51013102003,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1020.03; Arlington County; Virginia,2503.0,1239.0,585.0,164.0,515.0,1988.0,1988.0,1.0,0.6232394366197183,0.2942655935613682,0.08249496981891348,commute_tripmode3_contract,v2.0,excluded
51013102100,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1021; Arlington County; Virginia,1090.0,660.0,51.0,43.0,336.0,754.0,754.0,0.9999999999999999,0.8753315649867374,0.06763925729442971,0.05702917771883289,commute_tripmode3_contract,v2.0,excluded
51013102200,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1022; Arlington County; Virginia,4067.0,2670.0,761.0,123.0,513.0,3554.0,3554.0,1.0,0.7512661789532921,0.2141249296567248,0.03460889138998312,commute_tripmode3_contract,v2.0,excluded
51013102301,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1023.01; Arlington County; Virginia,738.0,434.0,42.0,35.0,227.0,511.0,511.0,1.0,0.8493150684931506,0.0821917808219178,0.0684931506849315,commute_tripmode3_contract,v2.0,excluded
51013102302,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1023.02; Arlington County; Virginia,2868.0,1498.0,353.0,78.0,939.0,1929.0,1929.0,1.0,0.7765681700362882,0.18299637117677553,0.04043545878693624,commute_tripmode3_contract,v2.0,excluded
51013102400,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1024; Arlington County; Virginia,2306.0,1411.0,157.0,130.0,608.0,1698.0,1698.0,1.0,0.8309776207302709,0.09246171967020024,0.07656065959952886,commute_tripmode3_contract,v2.0,excluded
51013102500,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1025; Arlington County; Virginia,3522.0,1711.0,580.0,353.0,878.0,2644.0,2644.0,1.0,0.647125567322239,0.21936459909228442,0.13350983358547655,commute_tripmode3_contract,v2.0,excluded
51013102600,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1026; Arlington County; Virginia,2428.0,1241.0,303.0,337.0,547.0,1881.0,1881.0,1.0,0.6597554492291334,0.16108452950558214,0.17916002126528444,commute_tripmode3_contract,v2.0,excluded
51013102701,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1027.01; Arlington County; Virginia,1649.0,1060.0,318.0,154.0,117.0,1532.0,1532.0,1.0,0.6919060052219321,0.20757180156657964,0.10052219321148825,commute_tripmode3_contract,v2.0,excluded
51013102702,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1027.02; Arlington County; Virginia,1248.0,601.0,134.0,82.0,431.0,817.0,817.0,1.0,0.7356181150550796,0.16401468788249693,0.1003671970624235,commute_tripmode3_contract,v2.0,excluded
51013102802,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1028.02; Arlington County; Virginia,675.0,433.0,16.0,9.0,217.0,458.0,458.0,1.0,0.9454148471615721,0.034934497816593885,0.019650655021834062,commute_tripmode3_contract,v2.0,excluded
51013102803,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1028.03; Arlington County; Virginia,1748.0,1161.0,336.0,48.0,203.0,1545.0,1545.0,0.9999999999999999,0.7514563106796116,0.2174757281553398,0.031067961165048542,commute_tripmode3_contract,v2.0,excluded
51013102804,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1028.04; Arlington County; Virginia,2521.0,1651.0,233.0,116.0,521.0,2000.0,2000.0,1.0,0.8255,0.1165,0.058,commute_tripmode3_contract,v2.0,excluded
51013102901,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1029.01; Arlington County; Virginia,1957.0,1219.0,158.0,85.0,495.0,1462.0,1462.0,1.0,0.8337893296853626,0.10807113543091655,0.05813953488372093,commute_tripmode3_contract,v2.0,excluded
51013102903,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1029.03; Arlington County; Virginia,1041.0,645.0,65.0,26.0,305.0,736.0,736.0,1.0,0.876358695652174,0.08831521739130435,0.035326086956521736,commute_tripmode3_contract,v2.0,excluded
51013102904,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1029.04; Arlington County; Virginia,2028.0,1151.0,278.0,22.0,577.0,1451.0,1451.0,1.0,0.7932460372157133,0.191592005513439,0.015161957270847692,commute_tripmode3_contract,v2.0,excluded
51013103000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1030; Arlington County; Virginia,2129.0,1113.0,245.0,81.0,690.0,1439.0,1439.0,1.0,0.7734537873523281,0.1702571230020848,0.056289089645587216,commute_tripmode3_contract,v2.0,excluded
51013103100,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1031; Arlington County; Virginia,3967.0,2007.0,290.0,252.0,1418.0,2549.0,2549.0,0.9999999999999999,0.7873675951353472,0.11377010592389172,0.09886229894076108,commute_tripmode3_contract,v2.0,excluded
51013103200,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1032; Arlington County; Virginia,4068.0,2116.0,497.0,201.0,1254.0,2814.0,2814.0,1.0,0.751954513148543,0.17661691542288557,0.07142857142857142,commute_tripmode3_contract,v2.0,excluded
51013103300,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1033; Arlington County; Virginia,1560.0,682.0,237.0,188.0,453.0,1107.0,1107.0,0.9999999999999999,0.6160794941282746,0.2140921409214092,0.16982836495031617,commute_tripmode3_contract,v2.0,excluded
51013103401,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1034.01; Arlington County; Virginia,1012.0,203.0,0.0,625.0,184.0,828.0,828.0,1.0,0.24516908212560387,0.0,0.7548309178743962,commute_tripmode3_contract,v2.0,excluded
51013103403,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1034.03; Arlington County; Virginia,1248.0,794.0,149.0,94.0,211.0,1037.0,1037.0,1.0,0.7656702025072324,0.14368370298939248,0.09064609450337512,commute_tripmode3_contract,v2.0,excluded
51013103404,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1034.04; Arlington County; Virginia,880.0,281.0,227.0,134.0,238.0,642.0,642.0,1.0,0.43769470404984423,0.35358255451713394,0.2087227414330218,commute_tripmode3_contract,v2.0,excluded
51013103405,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1034.05; Arlington County; Virginia,3067.0,954.0,815.0,204.0,1094.0,1973.0,1973.0,1.0,0.4835276229092752,0.4130765331981754,0.10339584389254941,commute_tripmode3_contract,v2.0,excluded
51013103501,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1035.01; Arlington County; Virginia,2419.0,822.0,445.0,271.0,881.0,1538.0,1538.0,1.0,0.5344603381014305,0.2893368010403121,0.17620286085825748,commute_tripmode3_contract,v2.0,excluded
51013103503,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1035.03; Arlington County; Virginia,3473.0,1436.0,777.0,309.0,951.0,2522.0,2522.0,1.0,0.5693893735130848,0.30808881839809676,0.12252180808881839,commute_tripmode3_contract,v2.0,excluded
51013103504,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1035.04; Arlington County; Virginia,2586.0,618.0,710.0,273.0,985.0,1601.0,1601.0,1.0,0.3860087445346658,0.443472829481574,0.17051842598376016,commute_tripmode3_contract,v2.0,excluded
51013103505,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1035.05; Arlington County; Virginia,2047.0,534.0,571.0,377.0,565.0,1482.0,1482.0,1.0,0.3603238866396761,0.3852901484480432,0.2543859649122807,commute_tripmode3_contract,v2.0,excluded
51013103601,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1036.01; Arlington County; Virginia,1370.0,444.0,294.0,196.0,436.0,934.0,934.0,1.0,0.4753747323340471,0.3147751605995717,0.20985010706638116,commute_tripmode3_contract,v2.0,excluded
51013103602,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1036.02; Arlington County; Virginia,921.0,286.0,291.0,67.0,277.0,644.0,644.0,1.0,0.4440993788819876,0.4518633540372671,0.10403726708074534,commute_tripmode3_contract,v2.0,excluded
51013103700,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1037; Arlington County; Virginia,1179.0,621.0,107.0,83.0,368.0,811.0,811.0,1.0,0.7657213316892725,0.1319358816276202,0.10234278668310727,commute_tripmode3_contract,v2.0,excluded
51013103800,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51013,Census Tract 1038; Arlington County; Virginia,3101.0,2140.0,115.0,120.0,726.0,2375.0,2375.0,0.9999999999999999,0.9010526315789473,0.04842105263157895,0.05052631578947368,commute_tripmode3_contract,v2.0,excluded
51043010101,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51043,Census Tract 101.01; Clarke County; Virginia,2114.0,1753.0,0.0,73.0,288.0,1826.0,1826.0,1.0,0.9600219058050383,0.0,0.039978094194961664,commute_tripmode3_contract,v2.0,excluded
51043010102,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51043,Census Tract 101.02; Clarke County; Virginia,2326.0,1808.0,0.0,178.0,340.0,1986.0,1986.0,1.0,0.9103726082578046,0.0,0.08962739174219536,commute_tripmode3_contract,v2.0,excluded
51043010200,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51043,Census Tract 102; Clarke County; Virginia,1485.0,1205.0,8.0,29.0,243.0,1242.0,1242.0,1.0,0.9702093397745571,0.00644122383252818,0.023349436392914653,commute_tripmode3_contract,v2.0,excluded
51043010300,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51043,Census Tract 103; Clarke County; Virginia,1483.0,1037.0,0.0,62.0,384.0,1099.0,1099.0,1.0,0.9435850773430391,0.0,0.056414922656960874,commute_tripmode3_contract,v2.0,excluded
51047930101,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51047,Census Tract 9301.01; Culpeper County; Virginia,2390.0,2248.0,0.0,26.0,116.0,2274.0,2274.0,1.0,0.9885664028144239,0.0,0.011433597185576077,commute_tripmode3_contract,v2.0,excluded
51047930103,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51047,Census Tract 9301.03; Culpeper County; Virginia,2859.0,2471.0,9.0,37.0,342.0,2517.0,2517.0,1.0,0.9817242749304728,0.003575685339690107,0.014700039729837107,commute_tripmode3_contract,v2.0,excluded
51047930104,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51047,Census Tract 9301.04; Culpeper County; Virginia,1691.0,1362.0,0.0,95.0,234.0,1457.0,1457.0,1.0,0.9347975291695264,0.0,0.06520247083047358,commute_tripmode3_contract,v2.0,excluded
51047930202,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51047,Census Tract 9302.02; Culpeper County; Virginia,3345.0,2904.0,0.0,74.0,367.0,2978.0,2978.0,1.0,0.9751511081262593,0.0,0.024848891873740765,commute_tripmode3_contract,v2.0,excluded
51047930203,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51047,Census Tract 9302.03; Culpeper County; Virginia,2834.0,2478.0,26.0,4.0,326.0,2508.0,2508.0,1.0,0.9880382775119617,0.01036682615629984,0.001594896331738437,commute_tripmode3_contract,v2.0,excluded
51047930204,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51047,Census Tract 9302.04; Culpeper County; Virginia,596.0,485.0,8.0,53.0,50.0,546.0,546.0,0.9999999999999999,0.8882783882783882,0.014652014652014652,0.09706959706959707,commute_tripmode3_contract,v2.0,excluded
51047930300,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",51047,Census Tract 9303; Culpeper County; Virginia,3838.0,3137.0,0.0,299.0,402.0,3436.0,3436.0,1.0,0.9129802095459837,0.0,0.0870197904540163,commute_tripmode3_contract,v2.0,excluded
